homoSapienGeneId	Human_Brain_Female	Human_Brain_Male1	Human_Brain_Male2	Human_Brain_Male3	Human_Brain_Male4	Human_Brain_Male5	Human_Cerebellum_Female	Human_Cerebellum_Male	Human_Heart_Female	Human_Heart_Male1	Human_Heart_Male2	Human_Kidney_Female	Human_Kidney_Male1	Human_Kidney_Male2	Human_Liver_Male1	Human_Liver_Male2	Human_Testis_Male1	Human_Testis_Male2	Chimpanzee_Brain_Male1	Chimpanzee_Brain_Male2	Chimpanzee_Brain_Male3	Chimpanzee_Brain_Male4	Chimpanzee_Brain_Male5	Chimpanzee_Brain_Female	Chimpanzee_Cerebellum_Male	Chimpanzee_Cerebellum_Female	Chimpanzee_Heart_Male	Chimpanzee_Heart_Female	Chimpanzee_Kidney_Male	Chimpanzee_Kidney_Female	Chimpanzee_Liver_Male	Chimpanzee_Liver_Female	Chimpanzee_Testis_Male	Gorilla_Brain_Female	Gorilla_Brain_Male	Gorilla_Cerebellum_Female	Gorilla_Cerebellum_Male	Gorilla_Heart_Female	Gorilla_Heart_Male	Gorilla_Kidney_Female	Gorilla_Kidney_Male	Gorilla_Liver_Female	Gorilla_Liver_Male	Gorilla_Testis_Male	Orangutan_Brain_Male	Orangutan_Brain_Female	Orangutan_Cerebellum_Female	Orangutan_Heart_Female	Orangutan_Heart_Male	Orangutan_Kidney_Female	Orangutan_Kidney_Male	Orangutan_Liver_Female	Orangutan_Liver_Male	Macaque_Brain_Female	Macaque_Brain_Male2	Macaque_Cerebellum_Female	Macaque_Cerebellum_Male	Macaque_Heart_Female	Macaque_Heart_Male	Macaque_Kidney_Female	Macaque_Kidney_Male	Macaque_Liver_Female	Macaque_Liver_Male	Macaque_Testis_Male2	Mouse_Brain_Female	Mouse_Brain_Male1	Mouse_Brain_Male2	Mouse_Cerebellum_Female	Mouse_Cerebellum_Male1	Mouse_Cerebellum_Male2	Mouse_Heart_Female	Mouse_Heart_Male1	Mouse_Heart_Male2	Mouse_Kidney_Female	Mouse_Kidney_Male1	Mouse_Kidney_Male2	Mouse_Liver_Female	Mouse_Liver_Male1	Mouse_Liver_Male2	Mouse_Testis_Male1	Mouse_Testis_Male2	Opossum_Brain_Female	Opossum_Brain_Male	Opossum_Cerebellum_Female	Opossum_Cerebellum_Male	Opossum_Heart_Female	Opossum_Heart_Male	Opossum_Kidney_Female	Opossum_Kidney_Male	Opossum_Liver_Female	Opossum_Liver_Male	Opossum_Testis_Male1	Opossum_Testis_Male2	Platypus_Brain_Female	Platypus_Brain_Male	Platypus_Cerebellum_Female	Platypus_Cerebellum_Male	Platypus_Heart_Female	Platypus_Heart_Male	Platypus_Kidney_Female	Platypus_Kidney_Male	Platypus_Liver_Female	Platypus_Liver_Male	Platypus_Testis_Male1	Platypus_Testis_Male2	Platypus_Testis_Male3	Chicken_Brain_Female	Chicken_Brain_Male	Chicken_Cerebellum_Female	Chicken_Cerebellum_Male	Chicken_Heart_Female	Chicken_Heart_Male	Chicken_Kidney_Female	Chicken_Kidney_Male	Chicken_Liver_Female	Chicken_Liver_Male	Chicken_Testis_Male1	Chicken_Testis_Male2
ENSG00000124225	76766	31879	52391	42533	34886	11212	20936	27103	53562	43909	33909	28435	28718	27053	3185	4022	7263	19748	55287	45913	43720	82778	66936	17561	2868	8795	28681	9148	45730	35418	1898	2721	2249	17880	14012	4059	2041	6161	4181	4189	2378	1185	3485	1093	32548	62740	7741	52122	16141	17621	19656	7228	7251	12144	29389	1871	4095	6399	13582	5731	4151	908	2729	1743	65850	173466	22349	43007	22454	16166	63233	28841	28767	33149	38391	29295	4099	2928	2267	2217	2840	14071	3498	2456	3753	7956	13315	4643	2568	760	751	2444	2687	26408	17815	8072	7062	7352	10291	3170	6519	915	1291	455	5390	2125	23503	12704	12959	21722	3798	9078	16981	7321	2226	8161	10153	4087
ENSG00000173269	12764	9042	9014	11519	5635	2109	15580	22352	127622	114059	68008	60323	63718	43047	18543	24681	6587	27843	17627	16448	9411	12534	14688	12590	5209	7806	120237	74010	91683	50426	24533	21270	4917	12089	10068	4412	9746	21456	52143	24614	30103	12928	44987	8523	10694	29437	8765	27013	18538	27994	28305	29356	25038	2596	5049	1573	2681	11444	21153	9438	3160	7363	12919	682	7810	18162	5082	11521	4098	9340	80034	42641	90934	28404	24246	54333	20632	15698	21620	3113	2770	12870	1283	3427	1848	15189	44435	20368	16188	7844	3858	1313	2553	20863	15447	16371	11535	20570	15919	8211	20250	8084	6640	2113	17716	5732	8811	5555	7392	11329	34066	20546	11930	7090	2443	1655	1466	1266
ENSG00000180776	16431	5916	6976	5933	13478	758	5936	8239	1910	2602	2041	1654	585	1388	979	3790	4785	42489	2679	2718	3136	5669	6715	2892	4129	13253	4070	2562	4920	3891	1168	2438	32367	6866	2740	5882	2866	350	1322	1950	1900	2725	3810	15938	13398	21163	26943	14575	2184	10631	12143	10150	17947	5453	9978	7138	5195	1504	1232	1435	1709	3801	2987	55710	67108	154147	34588	68348	32439	48100	18696	12841	10417	23539	15915	15393	15213	7369	7693	23985	27992	5777	540	1867	1512	173	1542	1315	458	791	366	7274	16544	12762	4198	4534	2993	347	830	902	1427	2371	691	1827	5564	2626	16286	11907	26369	39723	8194	8477	14410	17410	14655	10971	27114	39815
ENSG00000103037	18013	13473	19450	9464	9560	1289	109452	61605	15453	17439	20832	28678	16639	20342	22956	18831	7155	38037	7539	10305	10153	16074	13326	17066	31219	45134	14654	18575	32734	33723	8816	40340	40542	17189	7775	17693	11613	9490	5204	10315	14704	12922	13477	17969	7553	16217	14311	10291	5324	15909	23379	11062	15354	7119	6491	19911	16240	15851	7793	7424	6969	8326	45310	31844	9517	33200	7282	17399	5589	19078	17386	7908	16486	15365	16797	27357	22633	11787	27554	4014	10811	17725	4167	26691	25093	9458	23539	14029	9190	2613	2249	3108	5832	56685	41836	47940	41623	20864	20398	13886	24921	20420	21181	9670	59115	29517	5598	4193	7223	10869	7006	7784	7221	8568	5326	8879	30127	17506
ENSG00000239900	21566	17684	22635	17378	10398	3095	17213	42088	16519	46755	32049	50867	35286	26252	35941	25508	18939	55550	13654	13857	12498	19272	16702	13268	15471	25064	46499	26776	64395	39745	10417	36434	47347	18276	12260	14984	12143	18968	10025	38178	35646	27408	40921	37328	9614	15657	9748	30438	10649	21218	38289	24739	27727	3932	10549	4567	3726	3924	3783	6380	3878	6557	12052	9648	22184	65176	14559	38494	17995	29315	67969	48941	53140	29521	35513	35397	16998	17914	11798	29244	24882	28281	10760	20017	25353	40174	87935	27728	21376	17811	16385	9032	10333	144081	99623	111534	125906	133418	151044	78414	105729	79944	84789	96727	369855	192822	17139	9071	15234	16507	26514	25948	54805	37100	416924	1007424	56969	38882
ENSG00000112041	0	76	0	0	0	0	0	52	227	151	152	0	150	76	0	0	0	1610	0	76	76	0	0	0	75	0	284	228	227	76	0	0	225	72	0	0	75	0	0	0	222	0	76	116	0	0	0	0	0	0	0	0	0	152	0	0	0	110	0	73	0	0	0	352	76	76	0	152	0	76	304	76	76	61	0	0	0	0	0	0	184	699	76	384	0	0	0	0	0	0	0	797	34	0	0	0	0	0	0	0	0	0	0	0	75	0	76	76	161	271	0	72	0	33	76	742	1819	897
ENSG00000130559	135705	66931	107113	60936	43935	16747	213483	285954	27011	34376	27671	32222	21462	21312	11347	17177	37183	240225	50032	38185	35505	90234	61951	75210	155253	204613	49287	51061	44670	33641	5530	22576	86203	112599	62499	158572	75363	18388	8884	12813	16035	7181	9675	108340	49151	85687	57316	18680	20970	9574	12481	4294	6965	94427	137912	112658	114976	28222	17855	16679	12987	4249	6700	186216	136527	403447	65396	175910	75197	130797	50258	38224	42963	25929	20928	30990	25768	16000	20249	374244	467623	152685	23552	28211	26014	6314	35462	5145	4594	1511	1667	54767	102443	62193	41636	49802	37895	4965	4454	4204	6773	4266	3048	33077	66651	46349	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087470	137117	92560	168522	47235	27936	5424	59701	159604	26306	32612	41292	39062	14686	39515	15772	14034	19588	110630	33327	67043	64194	137341	96530	71624	63622	138113	60875	53742	68542	47754	4616	32064	84239	53161	17636	26718	17644	5543	3153	14165	15224	7295	8820	28974	23823	50026	38382	25725	9870	13842	15018	6979	9979	66219	89699	99287	63533	30326	25845	23873	21298	11268	10042	41296	240751	533260	121202	265550	100310	203777	139270	96304	103395	72839	64112	77163	48567	28206	36862	70541	78115	202920	50023	103813	96078	74623	175049	66980	37891	36179	24138	104816	255671	87481	62353	46441	41962	19888	17241	9108	17609	5006	5384	7100	34877	11249	110714	64057	66653	80213	44809	45526	54720	51312	48895	31483	156160	186541
ENSG00000057757	151952	89017	146162	80741	58057	17800	160986	188853	19180	25217	30930	35986	32163	31433	46125	34031	18994	88113	67428	117763	77225	105529	124903	89677	80012	165634	34153	44751	61940	57293	14655	56327	42534	145233	81940	95661	58227	16658	10005	27255	43180	31178	48920	56929	14399	27468	11976	4926	3717	4056	5469	7141	12918	56939	99107	67530	55016	17852	19737	12206	9360	16368	28095	44473	66728	167683	35065	58026	32124	40672	19252	13782	14986	15591	14735	13289	17337	13227	17349	40223	41586	64317	20466	24434	23321	7970	22881	9288	5796	4587	3156	6097	16006	31402	31216	25336	28699	11781	14256	9447	17503	12597	12300	6376	35517	13179	23098	12483	10743	20093	6959	9026	25594	11429	19543	61892	40394	14421
ENSG00000180694	12862	8718	10938	5828	14719	1325	6662	8673	5744	7871	6194	16226	7353	14414	16606	32235	5697	19777	1594	4165	3882	3212	4954	2043	2112	2992	2716	4231	17610	5162	2083	3700	7778	7086	4252	4009	2723	1668	1589	8420	15057	12640	16524	20971	2759	3559	1856	3717	1478	6986	8575	1578	5103	3110	6027	4630	3021	3780	3643	2415	2121	3246	5698	63110	57697	150532	22586	77231	27614	55977	58065	38501	23787	145600	200381	90369	57204	35138	27872	79695	164276	13614	3068	5235	3936	1136	2802	3195	2195	4109	2567	2593	8731	3805	1730	3877	4191	602	652	1159	2642	2762	4634	772	2856	1409	17376	9302	16822	17300	8881	8533	51785	40972	3567	15767	38414	11410
ENSG00000157211	151	303	75	221	75	0	59	303	152	152	152	0	76	0	0	0	76	227	228	303	14	223	361	304	0	590	0	0	0	304	0	0	76	225	272	0	0	0	0	76	76	0	76	0	0	74	76	0	0	76	0	0	152	0	0	0	0	0	0	0	0	0	0	1201	76	0	0	0	0	0	0	0	75	0	0	0	0	0	0	151	0	988	528	76	0	0	0	0	0	0	0	49	56	0	0	0	0	0	0	0	0	0	0	0	151	379	504	450	320	1515	2918	6103	3727	4855	1876	8126	1292	222
ENSG00000123096	16400	14111	14418	4023	7263	1367	13639	28143	16860	39140	12899	2199	2885	3493	1139	152	3639	27129	1365	758	1744	1595	1461	2142	2190	5744	16074	4950	6109	2302	76	223	753	27114	11337	33533	27632	14459	14173	10295	21573	3875	21489	18183	454	910	1222	5271	2646	375	456	0	0	1710	4219	3030	3070	4202	5789	1114	681	0	151	2703	15655	39647	7361	21997	11753	10205	401588	218965	203721	11095	5163	7299	3429	1594	1848	3490	6377	3105	303	1997	2327	14951	31415	380	306	0	76	151	549	2971	1322	2510	3053	8380	12537	985	1240	604	208	150	2044	509	798	150	453	827	17406	28065	1372	1829	799	1763	2349	2180
ENSG00000130234	227	76	76	0	0	0	152	0	40903	7438	35123	125148	49048	73177	985	1205	22951	26738	76	0	152	168	682	0	227	0	5177	5035	236377	43782	904	833	63578	0	0	0	0	2257	678	44856	58031	1153	846	247203	0	76	76	3654	1057	18437	37003	5428	11697	0	0	0	152	228	455	21720	13393	11614	15847	39535	1892	3916	1058	2950	1285	1742	1741	1663	1059	79535	49980	110424	226	452	1389	830	526	0	0	0	0	1441	3891	29141	14380	304	225	13924	40925	607	152	375	75	0	75	2264	6376	728604	266549	0	243	303	151	303	1036	1110	0	0	26901	21592	4803	7228	4947	5968
ENSG00000086991	76	149	299	0	378	75	0	0	1619	114	1745	97472	59671	106805	152	0	0	413	227	235	320	226	76	151	76	0	226	300	231703	80605	0	75	224	76	0	0	0	150	599	18413	20892	151	192	331	0	150	225	1178	242	17667	39150	0	0	0	76	0	0	0	346	28408	34646	0	0	5618	152	320	169	76	152	376	3315	527	2198	648556	247972	404836	10116	22912	26325	203	453	70	0	0	0	462	2653	87198	51941	0	0	898	1967	506	76	195	151	811	1628	26104	71105	76	0	150	678	71	1169	220	527	20	3321	1207	4283	4668	335	298	538	2259
ENSG00000005156	18605	14252	16442	14213	12727	2654	13289	43090	8527	15537	14389	15389	13561	12821	10900	8891	19122	110002	7288	7927	5460	10887	10360	7634	22194	27856	13446	6652	27557	10724	5895	7175	135253	21437	10058	25464	12094	5502	3172	12982	10885	12073	12810	65307	14142	31809	20339	11700	5691	14451	15195	12546	18897	11885	10188	24238	19324	5576	5013	7090	5009	6052	8580	169493	35619	108289	15907	47344	22652	30470	33222	27395	24011	39538	52617	22470	27257	24054	18857	289404	272085	45195	12578	26020	25999	12670	28754	21537	13386	12689	6350	68901	158894	12519	12251	16698	13558	5240	3031	3140	7315	2892	2387	3297	15215	7238	22821	13771	30983	43310	22677	17985	30716	22850	32986	29517	58393	45877
ENSG00000100427	194019	159536	163778	66558	85998	51305	249742	274556	303	682	0	0	0	303	832	303	12263	12477	46332	13244	18543	23471	21996	26628	16580	54607	0	0	76	0	0	76	188	64998	46663	61753	90242	0	0	0	0	0	76	566	1598	65284	16162	0	0	0	0	104	0	35565	59044	39387	36272	133	75	0	0	0	0	7753	144709	396914	57075	234151	89158	93981	0	76	75	75	75	0	0	75	0	58976	62009	119045	24409	55376	45040	0	0	0	0	0	0	6814	10754	187882	88144	111481	125678	0	0	0	0	0	0	40	431	149	15366	12852	25362	32568	0	0	0	0	0	0	2916	5427
ENSG00000187871	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	150	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	190	151	286	303	76	304	280	453	0	0	850	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	26	76	0	0	76	228	0	0	0	0	0	0	0	0	0	0	76	75	0	530	281	514	375	0	0	0	0	76	0	150	76
ENSG00000186862	24300	14720	9887	18537	4609	2993	21615	47666	191	420	549	2385	2785	4463	151	0	981	1898	13296	9153	8241	9050	12764	4441	13688	53471	76	151	603	2491	0	76	524	14219	12592	15190	5219	333	0	845	776	76	76	971	10964	24024	11440	0	187	134	820	0	256	14438	10476	29810	36776	273	875	730	376	76	182	816	11375	31962	4062	17239	7736	5392	6498	4105	2243	2565	2835	1676	669	362	363	3534	2928	22239	6566	27162	20033	744	791	1373	0	197	0	225	627	605	176	359	530	76	0	1740	911	0	0	0	0	0	4190	3029	2137	5869	178	152	3489	591	159	455	3359	915
ENSG00000197702	31912	30065	34919	16755	2802	3849	35436	40193	48996	59221	75417	65379	47360	55809	24293	18069	7467	44180	15747	15522	16890	24107	23870	27831	14192	34613	91877	77030	133407	105300	15584	66081	15883	63816	33507	22871	19463	42190	28859	102489	95337	42002	73335	33819	5595	14733	7021	13595	8136	31534	31459	19703	20110	9254	12182	5022	5930	7601	21276	13728	18027	8060	11020	4805	102572	229153	36784	188453	75553	142521	118631	49198	67595	248753	168963	209325	148001	70610	113085	8025	12535	16214	3615	10103	9209	7685	29292	22930	20493	5916	4850	1529	3598	31989	15451	22047	21512	7731	6577	6044	9510	6370	5673	691	6502	1745	4973	3299	2897	4000	2908	2751	6529	8794	2682	902	3633	6884
ENSG00000140538	109190	125186	133029	49715	11519	18084	107411	182451	6791	7873	4998	4015	5327	5830	756	456	7727	37013	22116	10953	12494	26111	19414	16357	20716	29989	152	931	2987	3320	226	298	15106	30136	20757	31040	17571	606	75	2193	1347	1056	1135	10312	18876	42467	41309	1279	443	1233	2682	76	0	40379	68497	40792	29052	704	16871	526	1300	0	151	1899	50799	163508	21511	121631	70414	89192	2130	75	831	4013	1783	2866	0	76	152	3025	7942	88661	17892	64432	54463	1439	1334	3651	1975	0	0	1260	2543	5454	11482	6312	9519	0	0	302	808	0	0	147	606	380	62667	26727	42823	40070	184	291	2039	3566	0	76	8265	4080
ENSG00000177479	86414	59855	76236	53486	112175	10680	141648	163643	146574	124338	86270	60492	48632	60481	53606	58765	25544	115047	39256	55757	46747	69379	70543	62464	66623	161897	112662	121776	113600	114445	22352	128106	91289	84362	56262	80306	69955	52433	26953	70258	76773	55297	68676	93791	7367	19135	16017	27464	12732	9693	10939	7659	12619	5742	8402	8517	7085	4386	5877	2791	4302	3565	3945	24319	39266	110133	21329	53888	25814	38202	49848	26206	39190	38510	30417	36729	44950	28333	35848	99619	122624	66492	14596	28762	27985	39170	87214	24619	14308	13428	8863	26348	65616	9512	5117	12516	7584	8413	4703	13741	6822	36215	22512	4972	15568	8624	25388	17899	25635	27454	18152	18747	24432	23917	27139	27697	59670	59672
ENSG00000164532	0	0	0	0	0	0	0	0	11477	53918	14087	0	0	0	0	0	453	1675	130	0	0	76	0	0	90	0	32199	42188	0	152	227	455	564	0	0	106	0	12905	3037	0	0	683	526	1473	0	0	0	18954	11684	0	0	75	456	0	0	0	0	14977	4249	0	0	0	86	0	0	18	76	988	304	152	111007	64808	74342	551	0	0	3002	1064	910	76	76	151	76	75	267	64688	124918	142	76	2795	1846	0	0	0	0	0	0	24847	17671	0	74	226	225	0	0	76	152	0	0	76	27000	20915	0	0	152	512	770	318
ENSG00000186075	0	0	0	0	0	0	0	0	0	148	0	0	0	0	380	0	34125	167860	0	0	76	0	0	0	0	0	0	0	76	0	0	0	91820	0	0	0	0	0	151	0	0	0	0	116120	0	0	0	0	0	0	76	0	0	0	0	0	0	49	0	0	0	0	0	107811	150	228	303	133	0	280	0	0	0	0	76	228	76	226	603	166759	195368	215	0	0	0	76	0	84	303	151	0	45982	91414	76	0	0	145	0	0	0	0	0	0	21163	58002	34258	0	0	0	0	0	0	0	75	59	226	41691	24914
ENSG00000010256	203338	111205	155932	191146	82706	59877	114296	383945	331403	1198985	503282	483656	395479	368136	285391	213617	128848	275280	125152	125258	101137	141366	153217	90105	102139	147975	587888	352759	444334	280094	79280	150000	172942	223595	201830	148156	80863	603390	235438	196793	242572	116577	155860	177201	133187	186660	112292	452844	263915	182280	279956	116457	116547	117226	189798	111481	123626	202009	173485	152992	86467	87636	371421	113971	231299	665428	134600	252837	188273	171335	1160705	1153917	925147	291849	392959	384940	226141	208397	224248	267132	249947	375868	108726	291919	335074	1038405	1709705	417837	223626	142592	112502	35807	93077	388713	213869	273782	267354	685643	467465	246889	245483	266545	197911	42973	251371	73713	144063	92365	121726	137159	412006	590246	258676	299143	202456	256912	209735	95601
ENSG00000065491	20231	14940	21225	10977	7610	2119	18723	36851	7463	9109	13324	22349	21630	19758	5452	3461	10008	49675	12967	11289	11368	19922	17135	10610	17268	26588	10162	8932	30629	22678	2502	10449	28907	26424	14302	18257	12105	5879	6370	18270	19052	9586	12490	32051	17006	24802	19978	7542	4384	13461	20627	3078	9365	16161	20692	17758	18738	5922	8718	11327	19296	2712	3637	49331	58367	170552	31935	103453	42363	56984	41258	19420	26095	48063	54105	65455	7956	5860	8381	43208	72857	37049	4805	14153	14593	8627	17692	28046	11805	1389	883	9745	32723	19384	14383	20094	19014	9033	6388	14577	16825	4620	5338	14500	50367	28554	33976	20715	26412	35107	19539	19305	29081	33072	8752	14819	88237	54351
ENSG00000137198	4334	8075	3168	2750	2835	933	11876	7506	56918	52267	44553	26780	23698	30386	3706	4105	27726	36496	7445	5181	5575	5491	7757	12415	3342	16377	87772	63876	25475	31063	1526	25480	49284	15965	8718	9235	11270	91040	43806	12836	11001	6359	10828	45452	2357	8689	3937	25324	31443	29557	35833	4421	6778	6157	7486	7642	13464	65808	40518	9632	6248	2039	4420	41663	33692	109058	25601	36275	20648	22410	137529	90279	118828	44615	72872	36334	454	833	449	5145	4260	12922	3807	9805	8292	19109	39720	16903	12504	151	76	933	1446	26761	10024	18680	23016	135949	67110	23129	21086	411	827	2334	7075	4443	17094	9823	17529	13730	37493	31737	28673	16582	19651	8711	139572	163071
ENSG00000100345	356551	237424	169629	226288	220327	47453	412876	363405	1364984	771608	722855	1553917	819967	960425	509584	428381	136756	1301561	145040	100904	66984	108553	105126	117706	110408	131415	322388	418239	849630	865485	196691	616152	60963	319843	216089	166626	127020	319349	371698	933261	882646	705468	899667	263820	137003	384417	102870	435056	268461	599861	577501	462315	435298	137513	158979	54291	65927	201120	335059	458996	290910	300520	487012	159967	181630	483636	96134	417382	151552	351379	569652	222086	380245	491055	438631	1141357	369224	256912	397377	31195	52106	298188	95197	113786	114629	254289	729144	704374	565527	341045	217798	130355	312546	140344	92313	173250	121436	152886	153939	398265	591585	429729	304002	65524	383321	171351	49693	36119	54009	67291	123793	63144	439853	215004	159557	76577	59419	168070
ENSG00000111711	19116	16106	24725	2421	4398	456	9313	17798	3447	3717	10536	7200	3948	9332	11989	4779	678	7277	3232	15691	11818	23834	19939	11749	7325	17140	8722	11603	20986	11643	3720	22249	7586	12586	4561	8976	10649	988	608	5521	14259	11303	17053	8055	396	564	125	636	230	369	165	920	532	3017	4652	4386	2347	1921	2490	2046	455	2579	986	2942	35927	91308	16341	27142	12142	20381	14112	11836	13332	10470	14089	12013	5918	5001	3259	10620	10683	4450	667	986	1446	449	2989	718	482	1126	705	1186	2577	2224	1274	2695	1185	594	1275	674	1890	1123	1199	300	3253	3962	1473	1338	552	1427	319	365	1172	257	590	127	838	4827
ENSG00000113100	14564	10283	17739	4414	56	380	0	0	0	0	0	5077	602	3781	0	0	0	0	2303	3859	4322	10493	6265	7294	0	0	0	0	2635	152	0	0	683	12871	4692	0	0	0	0	0	3487	0	0	152	7344	14933	0	76	0	608	2196	0	0	8878	10228	0	0	0	0	0	0	0	0	525	11403	41679	8576	3849	1501	2120	0	0	24	227	0	76	0	0	0	628	401	12212	1661	455	152	0	0	0	0	0	0	0	0	12657	19329	3079	2122	228	605	1451	1136	455	379	13678	83467	18992	14754	11668	75	783	0	0	0	0	0	0	0	0
ENSG00000143612	145326	99321	157151	103672	118403	13267	175108	256387	99133	122382	195435	180136	183704	228503	232785	180642	31753	120373	83997	73919	69424	92581	101073	79930	100455	175916	159350	128070	278222	162367	83031	144084	109995	177792	78207	109391	54936	54729	30028	103167	182729	134591	152201	119096	61687	131587	68806	68675	37063	73547	98009	62304	61496	42916	79467	49696	49848	42793	40857	41033	44901	38157	67590	81322	37726	84662	17176	26562	17834	21517	26879	29399	24889	23514	37894	24320	14542	12158	15087	51144	44362	107849	27745	52136	54911	36692	145077	44447	38601	31027	16619	14150	28526	45560	48586	41753	39303	28455	25559	18504	27661	17630	16086	26170	97286	77446	24860	13073	15062	23678	16250	15263	37805	25271	27865	39861	99211	90813
ENSG00000156017	10494	5714	10402	3259	1260	1137	11405	18928	3193	4467	4162	17284	2656	8043	17002	16584	5585	23812	1134	1973	1208	3946	3175	1179	7537	4857	6146	3280	13513	3946	3956	3898	50098	6450	1890	7200	2088	1316	378	5451	8444	5124	4995	18827	1439	3201	2529	3752	3080	4470	6813	2252	3843	3497	5178	7093	4185	3035	2299	3161	4831	2171	3060	18735	203	658	80	687	76	534	1932	1080	1431	575	578	378	359	52	430	1507	1047	9935	1201	1783	1909	6856	20633	4407	1503	2531	2789	19323	45831	7269	2193	5085	1120	8472	4446	2544	3242	14201	4307	1328	6028	2973	5539	5196	4609	11215	4979	4643	10237	11775	6098	2665	3637	16457
ENSG00000175591	304	1592	152	684	379	76	228	227	12803	25981	23903	2810	3191	2430	2050	9977	836	2817	76	303	151	70	0	380	23	228	17162	11141	1747	3469	1777	5670	2823	380	76	228	152	4749	1671	1710	1867	9874	5398	1933	371	684	479	16137	24475	4537	4624	3893	18046	628	456	205	304	10428	4591	2232	3067	13697	71169	152	379	2228	684	1701	833	988	74474	32493	27995	13170	8490	23404	33285	20808	15587	1898	6451	6740	630	31599	40764	5209	16599	3433	1111	257	391	3946	7573	1739	910	0	227	303	454	21342	9221	5095	7667	135	684	227	1363	759	1429	1693	2539	3815	869	913	655	1781	5115	2540
ENSG00000163104	19554	17184	24491	3585	6736	824	19663	31093	5586	6035	7490	13978	3211	7025	11142	3099	2495	14430	4255	9298	8519	17584	15465	11976	13349	26609	8237	7667	25548	16397	2915	8969	16154	12483	3918	11745	8076	1050	1214	5764	11994	6916	8913	14503	3874	8890	12647	7699	1807	3456	10325	5310	7928	12186	12806	27555	17749	4622	5583	6116	7238	6581	2894	14267	29273	64654	14021	28954	11689	29004	14617	8391	9395	27955	21845	24759	14978	7810	13621	12825	17205	45975	4958	8971	8592	2076	13392	6336	5202	4103	4131	25796	49226	15196	5345	11728	10611	3399	3387	2412	5241	3309	1741	6318	26931	11472	9057	6408	9164	13163	3485	1697	5570	5011	5996	2189	22187	42965
ENSG00000157657	8351	7546	7682	6420	5468	2279	35824	53260	3791	8887	4553	58369	38934	33309	8039	16352	6201	33015	7665	5130	3930	5761	6481	8724	26388	45280	4619	8273	110083	103775	4878	11981	11081	14174	10456	29017	12998	2656	3055	53772	58380	25872	9640	14287	2865	5375	5173	599	529	8472	13364	781	3699	4244	4083	9322	7004	2527	5501	15836	14742	8798	12871	4417	11228	38149	5606	18407	6450	6829	1212	455	759	41403	41021	41309	986	1367	151	15926	29090	10018	757	12899	8541	2876	6116	24674	8889	5165	3185	6982	14392	2111	1969	3635	2956	2923	1552	3258	984	682	1212	20912	51825	36969	10521	6701	15929	21255	6690	5525	9333	9967	9897	7348	77508	69765
ENSG00000081248	1584	1000	1002	1423	75	796	33	602	0	75	75	605	227	983	0	0	2640	1112	152	226	303	225	152	76	0	0	200	0	76	795	0	0	1073	892	433	377	303	75	0	1538	226	63	0	922	2215	827	304	151	54	2043	28	0	0	303	0	0	0	606	0	0	0	0	0	420	1588	3441	453	1662	787	972	17338	19659	16659	443	0	75	0	75	304	8286	10171	1133	226	1580	1456	13552	2571	514	298	0	0	152	147	0	189	0	0	0	0	0	0	0	0	0	36	371	2552	2324	330	526	1575	587	1337	895	4734	5283	20351	13674
ENSG00000111371	136113	98854	175747	52446	12511	5976	127830	346974	94026	125501	155471	61040	13486	58706	8504	4785	684	7819	2324	1009	2634	12488	6808	7630	14357	47674	47413	33889	14305	8082	75	678	150	171879	58611	187036	177369	43365	13745	40653	53233	19573	33408	14010	4835	13549	11297	20627	12100	4012	3721	864	1046	37427	59470	115442	75306	33226	7342	5771	3299	838	525	76	127636	290597	61565	393540	160535	237664	34074	4763	8201	5392	2324	6262	1945	867	909	1287	1020	0	0	0	0	0	0	0	0	0	0	5913	7867	28456	9302	21170	22110	425	172	184	2040	0	0	7500	17054	4604	24359	14203	44410	48505	1805	843	3455	3005	1011	847	5407	6697
ENSG00000113719	63242	56484	63649	52258	30674	17807	181869	245865	73495	114822	99094	188473	178283	180716	317566	515040	41159	111869	55516	45150	41047	71873	61742	24905	81027	92960	25533	30451	132993	76250	62290	88311	16831	78581	46277	87960	39856	35101	19119	108917	123020	172527	120765	83531	17196	35418	14556	16793	9539	36539	31288	13111	35901	65965	106058	65566	66734	35632	70084	41141	72124	118694	255919	27045	64171	178801	31404	86459	52771	48077	37671	21015	25804	41102	63822	38429	39105	36863	43919	34107	31373	45247	9755	25858	24707	22574	39829	34124	11384	22652	16131	4499	7002	37380	33696	38454	52595	24635	14648	67844	41731	72144	77125	20874	76267	26812	29736	23284	38187	47459	14463	12706	31158	32592	62332	53443	43441	52333
